tuple_id,src,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1613,mytripandmore,4:55 p.m.,4:56 p.m.,8:05 p.m.,7:55 p.m.
1614,mytripandmore,7:25aDec 1,7:22aDec 1,11:10aDec 1,11:06aDec 1
1615,mytripandmore,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.
1616,mytripandmore,7:05aDec 1,7:07aDec 1,10:31aDec 1,10:47aDec 1
1617,mytripandmore,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.
1618,mytripandmore,4:25 p.m.,,12:29aDec 2,
1619,mytripandmore,9:00 p.m.,Not Available,Dec 02 12:15 a.m.,Dec 02 Not Available
1620,mytripandmore,8:25 p.m.,,11:50 p.m.,
1621,mytripandmore,6:59aDec 1,6:56aDec 1,10:34aDec 1,10:04aDec 1
1622,mytripandmore,8:35aDec 1,8:31aDec 1,11:50aDec 1,11:44aDec 1
1623,mytripandmore,Not Available,2:42 p.m.,Not Available,5:42 p.m.
1624,mytripandmore,1:30 p.m.,Not Available,3:50 p.m.,Not Available
1625,mytripandmore,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1626,mytripandmore,11:08 p.m.,,5:11aDec 2,
1627,mytripandmore,8:20 p.m.,8:30 p.m.,9:18 p.m.,
1628,mytripandmore,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.
1629,mytripandmore,Not Available,7:41 a.m.,Not Available,8:45 a.m.
1630,mytripandmore,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.
1631,mytripandmore,9:05aDec 1,8:52aDec 1,11:53aDec 1,12:09 p.m.
1632,mytripandmore,7:10aDec 1,7:14aDec 1,10:45aDec 1,11:12aDec 1
1633,mytripandmore,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1
1634,mytripandmore,11:25aDec 1,11:20aDec 1,5:25 p.m.,4:56 p.m.
1635,mytripandmore,4:00 p.m.,3:52 p.m.,6:40 p.m.,6:15 p.m.
1636,mytripandmore,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1637,mytripandmore,6:45aDec 1,6:41aDec 1,7:45aDec 1,7:40aDec 1
1638,ord,7:10 a.m.,,9:40 a.m.,
1639,ord,6:00 a.m.,,7:30 a.m.,
1640,ord,7:10 a.m.,,9:35 a.m.,
1641,ord,2:35 p.m.,,4:05 p.m.,
1642,ord,7:15 a.m.,,11:35 a.m.,
1643,ord,11/30 8:00 p.m.,,11/30 9:45 p.m.,
1644,ord,11/30 4:16 p.m.,,11/30 7:35 p.m.,
1645,ord,1:05 p.m.,,2:35 p.m.,
1646,ord,11/30 6:45 p.m.,,11/30 9:10 p.m.,
1647,ord,7:30 a.m.,,8:00 a.m.,
1648,ord,1:33 p.m.,,4:31 p.m.,
1649,ord,12:15 p.m.,,2:45 p.m.,
1650,ord,11/30 4:00 p.m.,,11/30 6:40 p.m.,
1651,ord,11/30 11:55 p.m.,,5:50 a.m.,
1652,ord,11/30 11:25 a.m.,,11/30 5:25 p.m.,
1653,ord,11:45 a.m.,,2:00 p.m.,
1654,ord,11/30 7:45 p.m.,,11/30 10:30 p.m.,
1655,ord,10:40 a.m.,,12:55 p.m.,
1656,ord,11/30 11:08 p.m.,,5:11 a.m.,
1657,ord,10:40 a.m.,,2:45 p.m.,
1658,ord,11/30 12:57 p.m.,,11/30 5:15 p.m.,
1659,ord,8:35 a.m.,,10:40 a.m.,
1660,ord,3:35 p.m.,,4:00 p.m.,
1661,ord,11/30 1:55 p.m.,,11/30 7:53 p.m.,
1662,wunderground,7:10 a.m.,7:16 a.m.,9:30 a.m.,9:22 a.m.
1663,wunderground,6:40 a.m.,6:54 a.m.,8:54 a.m.,9:14 a.m.
1664,wunderground,7:00 p.m.,7:42 p.m.,9:40 p.m.,10:24 p.m.
1665,wunderground,8:41 a.m.,8:51 a.m.,9:34 a.m.,9:44 a.m.
1666,wunderground,7:45 p.m.,7:59 p.m.,10:15 p.m.,10:28 p.m.
1667,wunderground,11:25 p.m.,11:57 p.m.,6:30 a.m.,6:55 a.m.
1668,wunderground,4:00 p.m.,4:10 p.m.,6:34 p.m.,6:23 p.m.
1669,wunderground,7:35 a.m.,7:56 a.m.,9:11 a.m.,9:08 a.m.
1670,wunderground,7:00 a.m.,7:25 a.m.,9:45 a.m.,9:29 a.m.
1671,wunderground,4:15 p.m.,4:29 p.m.,7:26 p.m.,7:37 p.m.
1672,wunderground,9:05 a.m.,10:10 a.m.,12:12 p.m.,1:11 p.m.
1673,wunderground,11:50 a.m.,12:13 p.m.,3:33 p.m.,3:59 p.m.
1674,wunderground,11:40 a.m.,12:06 p.m.,12:51 p.m.,1:07 p.m.
1675,wunderground,6:00 a.m.,6:08 a.m.,8:51 a.m.,8:50 a.m.
1676,wunderground,11:05 a.m.,11:45 a.m.,4:37 p.m.,4:57 p.m.
1677,wunderground,7:55 a.m.,8:05 a.m.,10:55 a.m.,10:58 a.m.
1678,wunderground,10:15 a.m.,10:19 a.m.,11:43 a.m.,11:50 a.m.
1679,wunderground,7:30 a.m.,8:04 a.m.,7:50 a.m.,7:59 a.m.
1680,wunderground,1:00 p.m.,2:04 p.m.,2:14 p.m.,3:13 p.m.
1681,wunderground,6:45 a.m.,6:57 a.m.,7:25 a.m.,7:35 a.m.
1682,wunderground,12:15 p.m.,12:42 p.m.,2:35 p.m.,2:40 p.m.
1683,wunderground,12:30 p.m.,12:56 p.m.,2:48 p.m.,3:07 p.m.
1684,wunderground,2:30 p.m.,2:42 p.m.,5:40 p.m.,5:27 p.m.
1685,wunderground,12:00 p.m.,12:07 p.m.,1:35 p.m.,1:08 p.m.
1686,wunderground,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.
1687,wunderground,7:25 a.m.,7:39 a.m.,10:43 a.m.,10:43 a.m.
1688,wunderground,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
1689,wunderground,11:35 a.m.,11:52 a.m.,1:57 p.m.,2:21 p.m.
1690,wunderground,10:40 a.m.,11:05 a.m.,2:10 p.m.,2:39 p.m.
1691,wunderground,3:35 p.m.,3:36 p.m.,3:50 p.m.,3:26 p.m.
1692,wunderground,7:15 a.m.,7:21 a.m.,10:18 a.m.,10:29 a.m.
1693,wunderground,6:30 p.m.,6:47 p.m.,7:08 p.m.,7:25 p.m.
1694,wunderground,6:45 p.m.,6:56 p.m.,9:00 p.m.,8:38 p.m.
1695,wunderground,12:00 p.m.,12:12 p.m.,2:47 p.m.,3:04 p.m.
1696,wunderground,7:15 p.m.,7:25 p.m.,11:52 p.m.,12:02 a.m.
1697,wunderground,9:15 a.m.,9:57 a.m.,12:08 p.m.,12:02 p.m.
1698,wunderground,6:00 a.m.,6:56 a.m.,6:50 a.m.,7:49 a.m.
1699,wunderground,7:10 a.m.,7:31 a.m.,9:00 a.m.,9:26 a.m.
1700,wunderground,4:55 p.m.,5:08 p.m.,7:38 p.m.,7:43 p.m.
1701,wunderground,3:50 p.m.,4:45 p.m.,6:00 p.m.,6:34 p.m.
1702,wunderground,8:00 p.m.,8:23 p.m.,9:25 p.m.,9:47 p.m.
1703,wunderground,10:40 a.m.,11:01 a.m.,2:35 p.m.,2:58 p.m.
1704,wunderground,1:33 p.m.,1:48 p.m.,4:20 p.m.,4:20 p.m.
1705,wunderground,1:29 p.m.,2:01 p.m.,3:55 p.m.,4:06 p.m.
1706,wunderground,4:25 p.m.,4:35 p.m.,12:09 a.m.,12:19 a.m.
1707,wunderground,9:00 p.m.,9:16 p.m.,12:05 a.m.,12:01 a.m.
1708,wunderground,8:25 p.m.,8:29 p.m.,11:31 p.m.,11:35 p.m.
1709,wunderground,6:59 a.m.,7:22 a.m.,9:25 a.m.,9:45 a.m.
1710,wunderground,8:35 a.m.,8:51 a.m.,11:22 a.m.,11:33 a.m.
1711,wunderground,1:30 p.m.,1:40 p.m.,3:30 p.m.,3:40 p.m.
1712,wunderground,11:08 p.m.,11:35 p.m.,5:08 a.m.,5:21 a.m.
1713,wunderground,5:30 p.m.,6:11 p.m.,6:15 p.m.,6:56 p.m.
1714,wunderground,8:20 p.m.,8:40 p.m.,9:10 p.m.,9:11 p.m.
1715,wunderground,2:35 p.m.,2:44 p.m.,3:55 p.m.,3:36 p.m.
1716,wunderground,2:55 p.m.,3:27 p.m.,5:17 p.m.,5:39 p.m.
1717,wunderground,7:15 a.m.,7:23 a.m.,10:57 a.m.,11:04 a.m.
1718,wunderground,12:10 p.m.,12:10 p.m.,2:05 p.m.,1:42 p.m.
1719,wunderground,1:05 p.m.,1:19 p.m.,2:17 p.m.,2:49 p.m.
1720,wunderground,3:05 p.m.,3:36 p.m.,5:57 p.m.,6:30 p.m.
1721,wunderground,4:00 p.m.,4:12 p.m.,6:30 p.m.,6:11 p.m.
1722,wunderground,7:10 a.m.,7:32 a.m.,2:52 p.m.,3:12 p.m.
1723,wunderground,11:55 a.m.,11:55 a.m.,6:07 p.m.,5:34 p.m.
1724,wunderground,10:40 a.m.,10:55 a.m.,12:45 p.m.,12:37 p.m.
1725,wunderground,4:00 p.m.,4:14 p.m.,6:31 p.m.,6:33 p.m.
1726,wunderground,6:00 a.m.,6:10 a.m.,6:30 a.m.,6:09 a.m.
1727,wunderground,7:10 a.m.,7:39 a.m.,10:09 a.m.,10:52 a.m.
1728,ua,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1729,ua,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1730,ua,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
1731,ua,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
1732,ua,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
1733,ua,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1734,ua,12:30 p.m.,12:35 p.m.            Delayed,3:19 p.m.,3:21 p.m.
1735,ua,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
1736,ua,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1737,ua,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1738,ua,12:57 p.m.,1:32 p.m.            Delayed,5:15 p.m.,5:34 p.m.
1739,ua,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1740,ua,3:50 p.m.,4:28 p.m.            Delayed,6:23 p.m.,6:38 p.m.
1741,ua,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1742,ua,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
1743,ua,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1744,ua,1:29 p.m.,1:48 p.m.            Delayed,4:17 p.m.,4:17 p.m.
1745,ua,4:25 p.m.,4:25 p.m.,Fri Dec 2 12:29 a.m.,Fri Dec 2 12:29 a.m.
1746,ua,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1747,ua,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
1748,ua,11:08 p.m.,11:08 p.m.            On Time,Fri Dec 2 5:11 a.m.,Fri Dec 2 5:11 a.m.
1749,ua,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
1750,ua,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1751,ua,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1752,ua,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1753,ua,8:55 a.m.,9:16 a.m.            Delayed,11:45 a.m.,11:56 a.m.
1754,ua,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
1755,ua,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1756,ua,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1757,ua,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1758,ua,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1759,flylouisville,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1760,flylouisville,,7:14 p.m.,,10:29 p.m.
1761,flylouisville,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1762,flylouisville,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1763,flylouisville,,8:42 a.m.,,9:43 a.m.
1764,flylouisville,7:45 p.m.,,10:30 p.m.,
1765,flylouisville,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1766,flylouisville,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
1767,flylouisville,,11:32 a.m.,,3:31 p.m.
1768,flylouisville,,10:33 a.m.,,11:21 a.m.
1769,flylouisville,11:25 p.m.,,6:55 a.m.  Fri 02-Dec-2011,
1770,flylouisville,,5:56 a.m.,,7:17 a.m.
1771,flylouisville,,12:41 a.m.,,5:26 a.m.
1772,flylouisville,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1773,flylouisville,,7:29 a.m.,,9:14 a.m.
1774,flylouisville,,10:19 a.m.,,1:19 p.m.
1775,flylouisville,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1776,flylouisville,,8:12 a.m.,,9:56 a.m.
1777,flylouisville,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1778,flylouisville,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1779,flylouisville,,10:55 a.m.,,1:40 p.m.
1780,flylouisville,,2:48 p.m.,,7:10 p.m.
1781,flylouisville,,8:00 a.m.,,11:32 a.m.
1782,flylouisville,,2:46 p.m.,,4:47 p.m.
1783,flylouisville,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1784,flylouisville,,11:56 a.m.,,1:14 p.m.
1785,flylouisville,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1786,flylouisville,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1787,flylouisville,,6:02 a.m.,,10:27 a.m.
1788,flylouisville,,8:40 a.m.,,10:56 a.m.
1789,flylouisville,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1790,flylouisville,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m. (Runway)
1791,flylouisville,,7:49 a.m.,,1:30 p.m.
1792,flylouisville,,12:35 p.m.,,3:21 p.m.
1793,flylouisville,,12:13 p.m.,,2:10 p.m.
1794,flylouisville,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1795,flylouisville,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
1796,flylouisville,,5:22 p.m.,,8:03 p.m.
1797,flylouisville,,8:25 p.m.,,8:56 p.m.
1798,flylouisville,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1799,flylouisville,,1:32 p.m.,,5:34 p.m.
1800,flylouisville,,3:36 p.m.,,3:33 p.m.
1801,flylouisville,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1802,flylouisville,6:30 p.m.,,7:25 p.m.,
1803,flylouisville,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1804,flylouisville,7:15 p.m.,,12:21 a.m.  Fri 02-Dec-2011,
1805,flylouisville,,2:10 p.m.,,7:58 p.m.
1806,flylouisville,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1807,flylouisville,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1808,flylouisville,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1809,flylouisville,,5:08 p.m.,,7:55 p.m.
1810,flylouisville,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1811,flylouisville,,4:15 p.m.,,7:36 p.m.
1812,flylouisville,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1813,flylouisville,,10:20 a.m.,,6:34 p.m.
1814,flylouisville,,7:07 a.m.,,10:47 a.m.
1815,flylouisville,,11:01 a.m.,,3:04 p.m.
1816,flylouisville,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1817,flylouisville,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1818,flylouisville,,1:48 p.m.,,4:17 p.m.
1819,flylouisville,11:55 p.m.,,5:50 a.m.  Fri 02-Dec-2011,
1820,flylouisville,4:25 p.m.,,12:29 a.m.  Fri 02-Dec-2011,
1821,flylouisville,9:00 p.m.,,12:15 a.m.  Fri 02-Dec-2011,
1822,flylouisville,8:25 p.m.,,11:50 p.m.,
1823,flylouisville,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1824,flylouisville,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1825,flylouisville,,8:26 a.m.,,9:13 a.m.
1826,flylouisville,1:30 p.m.,,3:50 p.m.,
1827,flylouisville,,3:01 p.m.,,4:59 p.m.
1828,flylouisville,,7:27 a.m.,,8:45 a.m.
1829,flylouisville,11:08 p.m.,,5:11 a.m.,
1830,flylouisville,5:30 p.m.,,6:40 p.m.,
1831,flylouisville,,1:32 p.m.,,8:02 a.m.
1832,flylouisville,,11:15 a.m.,,2:00 p.m.
1833,flylouisville,,8:39 p.m.,,9:20 p.m.
1834,flylouisville,,2:52 p.m.,,4:44 p.m.
1835,flylouisville,,2:48 p.m.,,7:10 p.m.
1836,flylouisville,,9:16 a.m.,,11:45 a.m.
1837,flylouisville,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1838,flylouisville,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1839,flylouisville,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1840,flylouisville,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1841,flylouisville,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1842,flylouisville,,8:52 a.m.,,12:09 p.m.
1843,flylouisville,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1844,flylouisville,,8:56 a.m.,,10:16 a.m.
1845,flylouisville,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1846,flylouisville,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1847,flylouisville,,11:40 a.m.,,4:56 p.m.
1848,flylouisville,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1849,flylouisville,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1850,flylouisville,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1851,flylouisville,,3:31 p.m.,,5:26 p.m.
1852,flylouisville,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
1853,flylouisville,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1854,flylouisville,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1855,flylouisville,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1856,flylouisville,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1857,flylouisville,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1858,flylouisville,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1859,quicktrip,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1860,quicktrip,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1861,quicktrip,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1862,quicktrip,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1863,quicktrip,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1864,quicktrip,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m. (Estimated)
1865,quicktrip,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1866,quicktrip,6:30 p.m.,6:47 p.m. (Estimated runway),7:25 p.m.,7:25 p.m. (Estimated runway)
1867,quicktrip,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
1868,quicktrip,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1869,quicktrip,11:25 p.m.,11:29 p.m. (Estimated runway),6:55 a.m.,6:35 a.m. (Estimated runway)
1870,quicktrip,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1871,quicktrip,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1872,quicktrip,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1873,quicktrip,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1874,quicktrip,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1875,quicktrip,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1876,quicktrip,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1877,quicktrip,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1878,quicktrip,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1879,quicktrip,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1880,quicktrip,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1881,quicktrip,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1882,quicktrip,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1883,quicktrip,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1884,quicktrip,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1885,quicktrip,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1886,quicktrip,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1887,quicktrip,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1888,quicktrip,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1889,quicktrip,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1890,quicktrip,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m. (runway)
1891,quicktrip,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1892,quicktrip,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1893,quicktrip,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1894,quicktrip,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
1895,quicktrip,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m. (Estimated)
1896,quicktrip,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1897,quicktrip,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1898,quicktrip,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1899,quicktrip,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1900,quicktrip,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1901,quicktrip,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1902,quicktrip,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1903,quicktrip,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1904,quicktrip,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
1905,quicktrip,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1906,quicktrip,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1907,quicktrip,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1908,quicktrip,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1909,quicktrip,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
1910,quicktrip,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1911,quicktrip,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1912,quicktrip,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1913,quicktrip,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1914,quicktrip,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1915,quicktrip,7:05 a.m.,7:07 a.m.,10:31 a.m.,10:47 a.m.
1916,quicktrip,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1917,quicktrip,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1918,quicktrip,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1919,quicktrip,11:55 p.m.,12:10 a.m. (Estimated runway),5:50 a.m.,5:42 a.m. (Estimated runway)
1920,quicktrip,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway)
1921,quicktrip,9:00 p.m.,9:06 p.m. (Estimated runway),12:15 a.m.,11:49 p.m. (Estimated runway)
1922,quicktrip,8:25 p.m.,8:29 p.m. (Estimated runway),11:50 p.m.,11:35 p.m. (Estimated runway)
1923,quicktrip,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
1924,quicktrip,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1925,quicktrip,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1926,quicktrip,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1927,quicktrip,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1928,quicktrip,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1929,quicktrip,11:08 p.m.,,5:11 a.m.,
1930,quicktrip,5:30 p.m.,5:30 p.m. (Estimated),6:40 p.m.,6:40 p.m. (Estimated)
1931,quicktrip,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1932,quicktrip,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m. (Estimated)
1933,quicktrip,2:55 p.m.,2:52 p.m.,4:53 p.m.,4:44 p.m.
1934,quicktrip,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1935,quicktrip,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1936,quicktrip,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1937,quicktrip,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1938,quicktrip,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1939,quicktrip,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1940,quicktrip,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1941,quicktrip,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1942,quicktrip,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1943,quicktrip,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1944,quicktrip,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1945,quicktrip,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1946,quicktrip,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
1947,quicktrip,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1948,quicktrip,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1949,quicktrip,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
